"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.","1","['food']","['positive']"
"Dahkin also offers prix fixe lunch and buffet.","2","['prix fixe lunch', 'buffet']","['positive', 'positive']"
"This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.","2","['food', 'service']","['positive', 'positive']"
"Went on a double date with friend and his girlfriend for a few drinks and appetizers.","2","['drinks', 'appetizers']","['neutral', 'neutral']"
"Great place to grab a hot bagel on the way to work.","1","['hot bagel']","['positive']"
"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).","4","['chicken', 'oil', 'pepper powder', 'sauce']","['negative', 'neutral', 'neutral', 'negative']"
"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.","2","['drinks', 'waiter']","['neutral', 'negative']"
"We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.","3","['tip', 'food', 'service']","['negative', 'neutral', 'neutral']"
"We were looking forward to nice glass of Sangria when we arrived.","1","['glass of Sangria']","['positive']"
"I would highly recommand requesting a table by the window.","1","['table by the window']","['positive']"
"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.","4","['food', 'service', 'waiter', 'service']","['positive', 'negative', 'negative', 'negative']"
"The service, however, was a bright flower in a garden.","1","['service']","['positive']"
"We've been to Grocery three times and not once has an item on the menu disappointed.","1","['menu']","['positive']"
"The food is very good too but for the most part, it's just regular food, nothing special.","2","['food', 'food']","['positive', 'neutral']"
"A touch more jalapeno heat for contrast and it would have been very good indeed.","1","['jalapeno']","['positive']"
"Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.","2","['pad see ew', 'dishes']","['neutral', 'positive']"
"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","2","['back patio', 'music']","['positive', 'positive']"
"The location is perfect.","1","['location']","['positive']"
"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","4","['Guacamole+shrimp appetizer', 'filet', 'frites', 'filet']","['positive', 'positive', 'negative', 'positive']"
"The lunch special is an asbolute steal.","1","['lunch special']","['positive']"
"This food is asian-air fusion.","1","['food']","['neutral']"
"Nothing fancy but really good food with pretty reasonable price.","2","['food', 'price']","['positive', 'positive']"
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.","3","['The chicken pot pie', 'cheeseburger', 'service']","['positive', 'positive', 'positive']"
"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.","2","['food', 'ambience']","['positive', 'positive']"
"Once for dinner and once for brunch.","2","['dinner', 'brunch']","['neutral', 'neutral']"
"Not worth the prices.","1","['prices']","['negative']"
"From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.","1","['staff']","['positive']"
"Service was good and food is wonderful.","2","['Service', 'food']","['positive', 'positive']"
"She gets 10 for her excellent service and advice.","1","['service']","['positive']"
"The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal","1","['meal']","['positive']"
"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.","1","['spicy ethnic foods']","['positive']"
"And I say snacking because it really is not set up to be a proper dinner.","2","['snacking', 'dinner']","['neutral', 'negative']"
"The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!","2","['quality of food', 'live jazz']","['positive', 'positive']"
"I have eaten at Saul, many times, the food is always consistently, outrageously good.","1","['food']","['positive']"
"(Always ask the bartender for the SEASONAL beer!!!","2","['bartender', 'SEASONAL beer']","['neutral', 'positive']"
"If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...","1","['ambiance']","['positive']"
"We were on our way back to NJ, and since I am in NY, we figured why not grab some food?","1","['food']","['neutral']"
"Service and food is what any one would expect when spending that type of money.","2","['Service', 'food']","['neutral', 'neutral']"
"LOVE the atmosphere - felt like I was in Paris.","1","['atmosphere']","['positive']"
"Every course was better than the next.","1","['course']","['positive']"
"The staff is incredibly helpful and attentive.","1","['staff']","['positive']"
"If presentation and service is your thing, then this magic show works.","1","['service']","['positive']"
"Apparently, the good cook works then.","1","['cook']","['positive']"
"The Yellowtail was particularly good as well.","1","['Yellowtail']","['positive']"
"I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.","2","['clams oreganta', 'salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil']","['positive', 'positive']"
"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.","5","['menu', 'portions', 'lentil dish', 'basmati rice dish', 'flavor']","['negative', 'negative', 'negative', 'negative', 'negative']"
"Spice is sleek, modern and cool with a menu that will not hurt your wallet.","1","['menu']","['positive']"
"Patroon features a nice cigar bar and has great staff.","2","['cigar bar', 'staff']","['positive', 'positive']"
"Very affordable and excellent ambient!","1","['ambient']","['positive']"
"More important, the sushi rivals the best in Tokyo.","1","['sushi']","['positive']"
"I have never had cheescake like this.","1","['cheescake']","['positive']"
"My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.","1","['delivery']","['negative']"
"Its a go-to for dates as well as entertaining out of town guests.","1","['entertaining']","['positive']"
"Why do people rave about the ambience.","1","['ambience']","['negative']"
"Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.","1","['drink']","['neutral']"
"Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.","4","['Fluke sashimi', 'jalapeno-lime olive oil', 'fruit of the oil', 'fish']","['positive', 'positive', 'positive', 'positive']"
"Great sushi experience.","1","['sushi']","['positive']"
"If you're looking for a great meal at a decent price, go to Del Frisco's!","2","['meal', 'price']","['positive', 'positive']"
"They charge $6.00 for rice.","1","['rice']","['negative']"
"My steak au poivre was one of the worst I've had.","1","['steak au poivre']","['negative']"
"The owner and staff are all Japanese as well and that adds to the entire ambiance.","3","['owner', 'staff', 'ambiance']","['positive', 'positive', 'positive']"
"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","3","['congee', 'donut like deep fried dough they call Ow Ley Soh', 'bread']","['positive', 'positive', 'positive']"
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.","4","['tables', 'candle-light', 'food-quality', 'service']","['negative', 'positive', 'positive', 'positive']"
"The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).","2","['food', 'waiter']","['positive', 'positive']"
"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","2","['caviar', 'waitstaff']","['positive', 'positive']"
"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.","1","['ethnic food']","['negative']"
"The place was real empty but that was because this was the first Sunday they ever opened.","1","['place']","['negative']"
"This little place definitely exceeded my expectations and you sure get a lot of food for your money.","2","['food', 'money']","['positive', 'positive']"
"Ambience is delightful, service impeccable.","2","['Ambience', 'service']","['positive', 'positive']"
"Service was excellent, and the AC worked very well too (thank God, it was hot!).","2","['Service', 'AC']","['positive', 'positive']"
"You get the sense that the people there care about their restaurant and about your experience and that is very nice.","1","['people']","['positive']"
"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.","1","['cooks']","['positive']"
"My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!","1","['sushi rolls']","['positive']"
"Although be warned their dinner menu to sit and take out prices are different.","3","['dinner menu to sit', 'take out', 'prices']","['neutral', 'neutral', 'neutral']"
"The staff was accomodating, the food was absolutely delicious and the place is lovely.","3","['staff', 'food', 'place']","['positive', 'positive', 'positive']"
"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.","7","['Scallion Pancake', 'vegetable juice', 'Guizhou Chicken', 'Shredded Squid Family Style', 'Sichuan Spicy Soft Shell Crab', 'Shuizhu Fish', 'Sichuan food']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral']"
"They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.","2","['canned vegetables', 'spinach mushroom calzone']","['negative', 'negative']"
"To celebrate a birthday, three of us went to Mare anticipating great food.","1","['food']","['neutral']"
"There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!","3","['Blue Point oysters', 'beer', 'glass of wine']","['neutral', 'neutral', 'neutral']"
"I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.","2","['noodle dishes', 'Green Curry dish']","['positive', 'negative']"
"But for whatever reason, prices are about twice as high.","1","['prices']","['negative']"
"I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.","2","['service', 'food']","['negative', 'negative']"
"Great atmoshere and worth every bit.","1","['atmoshere']","['positive']"
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!","3","['spicy tuna roll', 'rock shrimp tempura', 'appetizer']","['positive', 'positive', 'positive']"
"The staff was knowledgeable and full of personality.","1","['staff']","['positive']"
"Great staff.","1","['staff']","['positive']"
"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!","3","['cost', 'meal', 'seat']","['negative', 'neutral', 'negative']"
"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.","3","['dinner', 'dessert', 'White Chocolate Bread Pudding with Gelato and hot chocolate']","['positive', 'positive', 'positive']"
"The banana tower is an amazing dessert as well.","2","['banana tower', 'dessert']","['positive', 'positive']"
"Excellent atmosphere, delicious dishes good and friendly service.","3","['atmosphere', 'dishes', 'service']","['positive', 'positive', 'positive']"
"A cool place to hang with your friends for a couple of healthy drinks and desserts.","3","['place', 'drinks', 'desserts']","['positive', 'positive', 'positive']"
"Great vibe, lots of people.","1","['vibe']","['positive']"
"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.","2","['food', 'food']","['positive', 'positive']"
"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.","3","['service', 'dinner', 'table']","['negative', 'neutral', 'positive']"
"But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.","2","['icing on the cake', 'tiramisu']","['negative', 'negative']"
"Great food and the prices are very reasonable.","2","['food', 'prices']","['positive', 'positive']"
"A cool bar with great food, and tons of excellent beer.","3","['bar', 'food', 'beer']","['positive', 'positive', 'positive']"
"Be sure to try the seasonal, and always delicious, specials.","1","['specials']","['positive']"
"The ambience is authentic and relaxing and we have always received attentive and prompt service.","2","['ambience', 'service']","['positive', 'positive']"
"Fresh, authentic, french cuisine in substantial portions.","2","['french cuisine', 'portions']","['positive', 'positive']"
"Drinks got screwed up, she acted put upon.","1","['Drinks']","['negative']"
"The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.","4","['vegetarian entree', ""Abby's treasure"", 'wintermelon', 'assortment of fresh mushrooms and vegetables']","['positive', 'positive', 'positive', 'positive']"
"At 5 dumplings for $1, you just cannot go wrong.","1","['dumplings']","['positive']"
"But the pizza is way to expensive.","1","['pizza']","['negative']"
"And the staff is also young, energeic and hot!!!!","1","['staff']","['positive']"
"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.","2","['Steak au Poivre', 'Onglet']","['positive', 'positive']"
"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.","2","['prices', 'reputation']","['negative', 'positive']"
"We had a wonderful meal at Naples 45 a month ago on a visit to NYC.","1","['meal']","['positive']"
"Good drink.","1","['drink']","['positive']"
"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","5","['food', 'spinach and corn dumplings', 'massamman curry', 'service', 'bathroom']","['positive', 'positive', 'positive', 'positive', 'positive']"
"We had a girls' night dinner here for restaurant week.","1","['dinner']","['neutral']"
"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.","2","['dinner', 'ceiling']","['neutral', 'negative']"
"My chow fun and chow see was really bland and oily.","1","['chow fun and chow see']","['negative']"
"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!","3","['reservation', 'seated', 'table']","['positive', 'positive', 'positive']"
"we did notice however, that some tables had what looked like pita instead of naan.","2","['pita', 'naan']","['negative', 'negative']"
"I didn't take a look at the rest menu, but the oysters were fantastic.","2","['menu', 'oysters']","['neutral', 'positive']"
"The grilled cheese at home afterwards was better.!!","1","['grilled cheese']","['positive']"
"Great service, great food.","2","['service', 'food']","['positive', 'positive']"
"sometimes i get bad food and bad service, sometimes i get good good and bad service.","4","['food', 'service', 'good', 'service']","['negative', 'negative', 'positive', 'negative']"
"When we were finally seated our waitress came by twice-1 for our order and 2-for our check.","2","['waitress', 'check']","['negative', 'neutral']"
"In summer-eat outside on a terrace (another great feature of Suan)!!!","1","['terrace']","['positive']"
"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...","4","['design', 'drinks', 'food', 'bar']","['positive', 'positive', 'positive', 'neutral']"
"We did have to wait at the bar for approx.","1","['bar']","['neutral']"
"If you love seafood, you would love this place!","2","['seafood', 'place']","['positive', 'positive']"
"Good, fast service.","1","['service']","['positive']"
"They charge different prices all the time.","1","['prices']","['negative']"
"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.","1","['service']","['negative']"
"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.","2","['cheese', 'menu']","['positive', 'positive']"
"It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.","1","['atmoshere']","['positive']"
"It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.","1","['Japanese cuisine']","['negative']"
"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.","2","['food', 'appetizers']","['neutral', 'neutral']"
"Love the Jazz bands on Fri and Sat.","1","['Jazz bands']","['positive']"
"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.","3","['wait', 'hostess', 'table']","['negative', 'positive', 'positive']"
"The servers give you some sample slices of your order while you wait (shortly I might add).","1","['servers']","['positive']"
"The service was ok.","1","['service']","['neutral']"
"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.","1","['dish']","['neutral']"
"Don't expect to sit down inside though, there are only a few tables and they are always full.","1","['tables']","['negative']"
"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!","3","['staff', 'ambiance', 'food']","['positive', 'positive', 'positive']"
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.","4","['food', 'halibut special', 'steak', 'service']","['positive', 'positive', 'positive', 'positive']"
"The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.","2","['manager', 'bill']","['negative', 'neutral']"
"it's the only place you can get yummy authentic japanese comfort food.","1","['japanese comfort food']","['positive']"
"We took advanatage of the half price sushi deal on saturday so it was well worth it.","1","['half price sushi deal']","['positive']"
"we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.","2","['seated', 'reservation']","['positive', 'neutral']"
"We were fast to order the appetizer platter since we were very hungry.","1","['appetizer platter']","['neutral']"
"The staff are attentive, and have smiles on their faces.","1","['staff']","['positive']"
"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.","3","['dress codes', 'attitudes', 'place']","['positive', 'positive', 'positive']"
"Largest and freshest pieces of sushi, and delicious!","1","['pieces of sushi']","['positive']"
"Even the pasta is delicious here (a rarity in New York pizza restaurants).","1","['pasta']","['positive']"
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.","3","['menu', 'dumplings', 'appetizer']","['negative', 'neutral', 'negative']"
"After my 3rd time the manager remembered me and treated me like an usual customer.","1","['manager']","['positive']"
"now if they could only get a toaster.","1","['toaster']","['negative']"
"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.","2","['Neapolitan pizza', 'zucchini blossoms']","['positive', 'positive']"
"Wait staff is blantently unappreciative of your business but its the best pie on the UWS!","2","['Wait staff', 'pie']","['negative', 'positive']"
"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.","3","['ingredients', 'crust', 'slice']","['positive', 'positive', 'positive']"
"Fish is so very fresh.","1","['Fish']","['positive']"
"The prices were CHEAP compared to the quality of service and food.","3","['prices', 'service', 'food']","['positive', 'positive', 'positive']"
"Top spot in town for Vietnamese classics, better than places that cost a lot more.","1","['Vietnamese classics']","['positive']"
"less wait time for me!","1","['wait time']","['positive']"
"The decor is really blah, and not at all hip or happening.","1","['decor']","['negative']"
"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.","1","['fish tanks']","['positive']"
"It appears to be the owner's first venture and it shows.","1","['owner']","['negative']"
"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.","1","['pizza']","['positive']"
"We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.","3","['beef', 'noodle soup dishes', 'menu']","['negative', 'negative', 'negative']"
"They have a huge selection of different cream cheeses and all of their salads are great.","2","['cream cheeses', 'salads']","['positive', 'positive']"
"The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.","2","['lobster sandwich', 'spaghetti with Scallops and Shrimp']","['positive', 'positive']"
"The food was authentic.","1","['food']","['positive']"
"The dim sum is delectable while the prices are quite easy on the wallet.","2","['dim sum', 'prices']","['positive', 'positive']"
"I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.","3","['dish', 'spinach ravioli in a light oil and garlic sauce', 'dishes']","['positive', 'positive', 'neutral']"
"The worst excuse for Japanese food I've ever encountered.","1","['Japanese food']","['negative']"
"I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.","2","['Chicken Teriyaki dish', 'chicken']","['negative', 'negative']"
"We had reservations at 9pm, but was not seated until 10:15pm.","1","['reservations']","['negative']"
"We had Pam's special fried fish and it was amazing.","1","[""Pam's special fried fish""]","['positive']"
"There is no excuse for such lousy service!","1","['service']","['negative']"
"My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.","2","['New England Chowder', 'Lobster Bisque']","['positive', 'positive']"
"So, a little inconsistency there but either way, both pizzas were really good.","1","['pizzas']","['positive']"
"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.","1","['sushi']","['neutral']"
"Not enough wines by the glass either.","1","['wines by the glass']","['negative']"
"I had the duck breast special on my last visit and it was incredible.","1","['duck breast special']","['positive']"
"I must say it's a little pricey for the food because it was not as spectacular as the view.","1","['food']","['negative']"
"These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.","2","['french indian fusion', 'dishes']","['positive', 'positive']"
"Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.","2","['seat', 'bar']","['negative', 'neutral']"
"No gimmicks here -- the food speaks for itself in its freshness and preparation.","1","['food']","['positive']"
"We were worried we would have trouble getting in, but somehow managed to have a short wait.","1","['wait']","['positive']"
"My wife had the fried shrimp which are huge and loved it.","1","['fried shrimp']","['positive']"
"One should not go to Lucky Strike for the food.","1","['food']","['negative']"
"The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.","2","['service', 'table']","['negative', 'negative']"
"We could only get through an appetizer and cheese fondue.","2","['appetizer', 'cheese fondue']","['neutral', 'neutral']"
"Both times we waited well over a half hour for a table (even though we had reservations).","2","['table', 'reservations']","['negative', 'negative']"
"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.","4","['reservation', 'bar', 'manager', 'wait']","['neutral', 'neutral', 'positive', 'positive']"
"Try the green curry!!!","1","['green curry']","['positive']"
"We had the scallops as an appetizer and they were delicious and the sauce was wonderful.","3","['scallops', 'appetizer', 'sauce']","['positive', 'positive', 'positive']"
"We were also seated promptly at the time of our reservation and the service was very quick and professional.","2","['reservation', 'service']","['positive', 'positive']"
"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.","3","['seat', 'currys (masaman, green, red)', 'flavor']","['positive', 'positive', 'positive']"
"The food there are sastifying.","1","['food']","['positive']"
"I highly recommend visiting this restaurant and having dinner and drinks!","2","['dinner', 'drinks']","['positive', 'positive']"
"The bar is very well stocked with interesting beers and well priced wines.","4","['bar', 'beers', 'priced', 'wines']","['positive', 'positive', 'positive', 'positive']"
"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).","1","['reservations']","['negative']"
"The food was good.","1","['food']","['positive']"
"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.","4","['wine selection', 'Gigondas', 'price', 'house champagne']","['positive', 'positive', 'neutral', 'positive']"
"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.","1","['music']","['negative']"
"I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.","1","['fish']","['positive']"
"I particularly love their yellowfun tuna and their mussel selection.","2","['yellowfun tuna', 'mussel selection']","['positive', 'positive']"
"I love to visit Murrays for my bagel fix.","1","['bagel']","['positive']"
"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.","2","['dinner reservations', 'scenery']","['positive', 'positive']"
"The place was nice and calm.","1","['place']","['positive']"
"Cheese plate is a varied delight and great bargain at $10.","1","['Cheese plate']","['positive']"
"I could have drank 4 glasses of water and still been parched - so watch out.","1","['glasses of water']","['neutral']"
"When we sat, we got great and fast service.","1","['service']","['positive']"
"Most of the servers are very attentive, friendly and quite attractive.","1","['servers']","['positive']"
"Service is average.","1","['Service']","['neutral']"
"But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).","2","['specials', 'Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual)']","['positive', 'positive']"
"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.","4","['sandwich', 'plastic forks', 'pita', 'hummus platter']","['neutral', 'neutral', 'neutral', 'neutral']"
"The steak is good, the fish is good and the sushi was surprisingly great.","3","['steak', 'fish', 'sushi']","['positive', 'positive', 'positive']"
"I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.","1","['pizza']","['positive']"
"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.","2","['service', 'staff']","['negative', 'negative']"
"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.","3","['cocktails', 'decor', 'sushi']","['positive', 'positive', 'positive']"
"We ended the dinner with a surprisingly light and flaky apple tarte tatin.","2","['dinner', 'apple tarte tatin']","['neutral', 'positive']"
"The buffet had a nice selection.","2","['buffet', 'selection']","['positive', 'positive']"
"Waitstaff are very friendly.","1","['Waitstaff']","['positive']"
"Service was slow had to wait to order and get food although not crowded.","2","['Service', 'food']","['negative', 'neutral']"
"Will have to return to try the chocolate!","1","['chocolate']","['positive']"
"The food was below average, the service was pathetic, there was no ambience at all.","3","['food', 'service', 'ambience']","['negative', 'negative', 'negative']"
"I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.","2","['SHOWS', 'ACTORS']","['positive', 'positive']"
"Our first time in New York and we had to try a New York Bagel.","1","['New York Bagel']","['neutral']"
"service was efficient courteous.","1","['service']","['positive']"
"The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.","3","['miso soup', 'flavor', 'fish']","['negative', 'negative', 'negative']"
"They are the best bagels I've had.","1","['bagels']","['positive']"
"I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.","2","['ambience', 'food']","['neutral', 'neutral']"
"Toons has recently been redone, so it's now a very attractive space.","1","['space']","['positive']"
"$160 for 2 filets, 2 sides, an appetizer and drinks.","4","['filets', 'sides', 'appetizer', 'drinks']","['neutral', 'neutral', 'neutral', 'neutral']"
"While the prices are nothing special, the portions are huge.","2","['prices', 'portions']","['neutral', 'positive']"
"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.","2","['location', 'meal']","['positive', 'positive']"
"We arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the PAST!","1","['dinner']","['neutral']"
"However, I think this place is a good hang out spot.","1","['spot']","['positive']"
"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.","3","['menu', 'Prix Fixe', 'food']","['negative', 'neutral', 'positive']"
"The wine list is extensive and impressive.","1","['wine list']","['positive']"
"We had the most wonderful waitress.","1","['waitress']","['positive']"
"While the staff at this little bistro is very friendly, I have never experienced more incompetency.","1","['staff']","['positive']"
"The quail was fantastic and unique and the pastas were full of flavor.","3","['quail', 'pastas', 'flavor']","['positive', 'positive', 'positive']"
"The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.","4","['zucchini', 'mashed potatoes', 'garlic', 'butter']","['positive', 'positive', 'positive', 'positive']"
"The staff is courteous and friendly.","1","['staff']","['positive']"
"Decor is nice though service can be spotty.","2","['Decor', 'service']","['positive', 'negative']"
"Aside from the rushed service, we were very impressed with the food and the drinks.","3","['service', 'food', 'drinks']","['negative', 'positive', 'positive']"
"Make sure you have the Spicy Scallop roll.. .","1","['Spicy Scallop roll']","['positive']"
"I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar.","1","['Indian dining experience']","['positive']"
"This big draw is the all you can sushi here for $19.95!","1","['sushi']","['positive']"
"Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.","2","['workers', 'order']","['negative', 'negative']"
"The specials are usually quite good too.","1","['specials']","['positive']"
"They've the best desserts and mixed drinks as well as snack foods.","3","['desserts', 'mixed drinks', 'snack foods']","['positive', 'positive', 'positive']"
"Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.","2","['chocolate mud cake (warmed)', 'dulce de leche gelato']","['positive', 'positive']"
"Really cool stauff inside.","1","['stauff']","['positive']"
"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.","2","['classical furniture', 'menu']","['positive', 'negative']"
"The best burger I have had in the Village.","1","['burger']","['positive']"
"We visited Orsay during NY Restaurant Week and tried their $35 menu.","1","['menu']","['neutral']"
"I would have gotten some cole slaw and a knish if my stomach had more space.","2","['cole slaw', 'knish']","['neutral', 'neutral']"
"Three of us arrived for dinner about 5:30 on a week night without reservations.","2","['dinner', 'reservations']","['neutral', 'neutral']"
"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","3","['blond wood decor', 'sake', 'service']","['positive', 'positive', 'positive']"
"Your money could easily be better spent elsewhere (Anywhere).","1","['money']","['neutral']"
"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.","3","['bagel', 'eggs', 'bagel']","['negative', 'negative', 'negative']"
"As always we had a great glass of wine while we waited.","1","['glass of wine']","['positive']"
"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).","1","['wait staff']","['positive']"
"Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?","2","['atmosphere', 'bagel']","['negative', 'neutral']"
"Service was very good and warm.","1","['Service']","['positive']"
